number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time,over
44436100000000.0,16059,2,0,1,1,0,3704.43,0
25886700000000.0,16059,2,0,1,1,0,2183.94,0
42404700000000.0,16059,2,0,1,1,0,4410.77,0
40881200000000.0,16059,2,0,1,1,0,4295.01,0
37236200000000.0,16059,2,0,1,1,0,3051.78,0
26407700000000.0,16059,2,0,1,1,0,2590.58,0
44436100000000.0,16059,2,0,1,1,0,4645.75,0
40423900000000.0,16059,2,0,1,1,0,4468.01,0
30640800000000.0,16059,2,0,1,1,0,3376.53,0
36356800000000.0,16059,2,0,1,1,0,3629.04,0
37730800000000.0,16059,2,0,1,1,0,3815.83,0
37579500000000.0,16059,2,0,1,1,0,3079.47,0
38849800000000.0,16059,2,0,1,1,0,3321.65,0
32477600000000.0,16059,2,0,1,1,0,3705.34,0
36310600000000.0,16059,2,0,1,1,0,4149.97,0
24729400000000.0,16059,2,0,1,1,0,2549.28,0
38849800000000.0,16059,2,0,1,1,0,5004.46,1
42404700000000.0,16059,2,0,1,1,0,4040.79,0
35727900000000.0,16059,2,0,1,1,0,3371.15,0
39654500000000.0,16059,2,0,1,1,0,3994.93,0
28020000000000.0,16059,2,0,1,1,0,2927.01,0
22854600000000.0,16059,2,0,1,1,0,2517.69,0
34090400000000.0,16059,2,0,1,1,0,3010.85,0
44436100000000.0,16059,2,0,1,1,0,3953.85,0
36310600000000.0,16059,2,0,1,1,0,3347.15,0
20971900000000.0,16059,2,0,1,1,0,2543.13,0
44436100000000.0,16059,2,0,1,1,0,3455.96,0
36564600000000.0,16059,2,0,1,1,0,3074.75,0
21205600000000.0,16059,2,0,1,1,0,1838.67,0
21495200000000.0,16059,2,0,1,1,0,2812.62,0
17989400000000.0,16059,2,0,1,1,0,2138.38,0
32262200000000.0,16059,2,0,1,1,0,3824.5,0
26153800000000.0,16059,2,0,1,1,0,1800.52,0
24716200000000.0,16059,2,0,1,1,0,1679.59,0
36164400000000.0,16059,2,0,1,1,0,2989.65,0
30724400000000.0,16059,2,0,1,1,0,3443.3,0
43928300000000.0,16059,2,0,1,1,0,4125.98,0
38849800000000.0,16059,2,0,1,1,0,2334.07,0
20770900000000.0,16059,2,0,1,1,0,2067.09,0
41935400000000.0,16059,2,0,1,1,0,3573.9,0
43914000000000.0,16059,2,0,1,1,0,4231.48,0
33691200000000.0,16059,2,0,1,1,0,3040.41,0
39874300000000.0,16059,2,0,1,1,0,3512.26,0
26946700000000.0,16059,2,0,1,1,0,2750.31,0
42150800000000.0,16059,2,0,1,1,0,3675.97,0
26153800000000.0,16059,2,0,1,1,0,3049.63,0
39103800000000.0,16059,2,0,1,1,0,3209.0,0
44436100000000.0,16059,2,0,1,1,0,3722.69,0
44436100000000.0,16059,2,0,1,1,0,2530.46,0
22334300000000.0,16059,2,0,1,1,0,1875.78,0
43928300000000.0,16059,2,0,1,1,0,3382.2,0
41896900000000.0,16059,2,0,1,1,0,3761.83,0
44436100000000.0,16059,2,0,1,1,0,3604.23,0
19153300000000.0,16059,2,0,1,1,0,1945.99,0
44436100000000.0,16059,2,0,1,1,0,3434.62,0
32179800000000.0,16059,2,0,1,1,0,2581.65,0
43914000000000.0,16059,2,0,1,1,0,3822.58,0
15780900000000.0,16059,2,0,1,1,0,1828.03,0
35777500000000.0,16059,2,0,1,1,0,3142.96,0
31740100000000.0,16059,2,0,1,1,0,3178.96,0
41108100000000.0,16059,2,0,1,1,0,3788.92,0
25524000000000.0,16059,2,0,1,1,0,2687.79,0
33347900000000.0,16059,2,0,1,1,0,2955.18,0
43804000000000.0,16059,2,0,1,1,0,3548.81,0
44436100000000.0,16059,2,0,1,1,0,3646.05,0
27276100000000.0,16059,2,0,1,1,0,3379.2,0
44436100000000.0,16059,2,0,1,1,0,5549.62,1
44436100000000.0,16059,2,0,1,1,0,3426.5,0
30338600000000.0,16059,2,0,1,1,0,4159.23,0
44436100000000.0,16059,2,0,1,1,0,3600.41,0
38849800000000.0,16059,2,0,1,1,0,3453.43,0
33993500000000.0,16059,2,0,1,1,0,2937.61,0
44436100000000.0,16059,2,0,1,1,0,3737.57,0
33517500000000.0,16059,2,0,1,1,0,3005.73,0
44436100000000.0,16059,2,0,1,1,0,3658.15,0
38849800000000.0,16059,2,0,1,1,0,3402.18,0
44436100000000.0,16059,2,0,1,1,0,3661.82,0
30978300000000.0,16059,2,0,1,1,0,2983.48,0
34460600000000.0,16059,2,0,1,1,0,3179.45,0
31994000000000.0,16059,2,0,1,1,0,3035.33,0
34621300000000.0,16059,2,0,1,1,0,3126.2,0
34025400000000.0,16059,2,0,1,1,0,3212.98,0
36310600000000.0,16059,2,0,1,1,0,3247.21,0
29708700000000.0,16059,2,0,1,1,0,3658.28,0
33009700000000.0,16059,2,0,1,1,0,3792.17,0
28735000000000.0,16059,2,0,1,1,0,5718.63,1
28387400000000.0,16059,2,0,1,1,0,2765.94,0
22553400000000.0,16059,2,0,1,1,0,3066.18,0
44436100000000.0,16059,2,0,1,1,0,5717.22,1
30173700000000.0,16059,2,0,1,1,0,3456.12,0
40698700000000.0,16059,2,0,1,1,0,2291.89,0
44436100000000.0,16059,2,0,1,1,0,3821.68,0
44436100000000.0,16059,2,0,1,1,0,3529.27,0
40973500000000.0,16059,2,0,1,1,0,3351.99,0
42842200000000.0,16059,2,0,1,1,0,3874.21,0
26153800000000.0,16059,2,0,1,1,0,2955.68,0
44436100000000.0,16059,2,0,1,1,0,6355.86,1
31994000000000.0,16059,2,0,1,1,0,6386.54,1
42320100000000.0,16059,2,0,1,1,0,4253.35,0
38849800000000.0,16059,2,0,1,1,0,3791.88,0
33180200000000.0,16059,2,0,1,1,0,2039.92,0
39646500000000.0,16059,2,0,1,1,0,3425.22,0
44436100000000.0,16059,2,0,1,1,0,3424.91,0
40776900000000.0,16059,2,0,1,1,0,3356.15,0
27343200000000.0,16059,2,0,1,1,0,1563.38,0
44436100000000.0,16059,2,0,1,1,0,3580.9,0
31327900000000.0,16059,2,0,1,1,0,1768.0,0
40951700000000.0,16059,2,0,1,1,0,3431.4,0
28579000000000.0,16059,2,0,1,1,0,2421.77,0
24602800000000.0,16059,2,0,1,1,0,2271.53,0
25264900000000.0,16059,2,0,1,1,0,2286.83,0
39627000000000.0,16059,2,0,1,1,0,3232.3,0
44436100000000.0,16059,2,0,1,1,0,3648.55,0
23833700000000.0,16059,2,0,1,1,0,2579.59,0
44436100000000.0,16059,2,0,1,1,0,3421.21,0
31348000000000.0,16059,2,0,1,1,0,2893.91,0
27283700000000.0,16059,2,0,1,1,0,2814.78,0
29596600000000.0,16059,2,0,1,1,0,2432.22,0
37051700000000.0,16059,2,0,1,1,0,3827.43,0
44436100000000.0,16059,2,0,1,1,0,4802.93,0
39566500000000.0,16059,2,0,1,1,0,4476.17,0
36564600000000.0,16059,2,0,1,1,0,4168.14,0
25941700000000.0,16059,2,0,1,1,0,2568.26,0
26901900000000.0,16059,2,0,1,1,0,3154.2,0
25514900000000.0,16059,2,0,1,1,0,2801.87,0
35092700000000.0,16059,2,0,1,1,0,3667.65,0
44436100000000.0,16059,2,0,1,1,0,3681.83,0
36988900000000.0,16059,2,0,1,1,0,3058.5,0
32247900000000.0,16059,2,0,1,1,0,2029.09,0
39791900000000.0,16059,2,0,1,1,0,3301.36,0
39103800000000.0,16059,2,0,1,1,0,3353.79,0
27677300000000.0,16059,2,0,1,1,0,2849.57,0
22536300000000.0,16059,2,0,1,1,0,2281.18,0
40094200000000.0,16059,2,0,1,1,0,3113.04,0
25187600000000.0,16059,2,0,1,1,0,2296.14,0
32976700000000.0,16059,2,0,1,1,0,2771.19,0
33078500000000.0,16059,2,0,1,1,0,3176.66,0
19627700000000.0,16059,2,0,1,1,0,2498.79,0
27693800000000.0,16059,2,0,1,1,0,3271.49,0
19222600000000.0,16059,2,0,1,1,0,3061.02,0
43694100000000.0,16059,2,0,1,1,0,4714.32,0
23215600000000.0,16059,2,0,1,1,0,2570.6,0
42404700000000.0,16059,2,0,1,1,0,4442.14,0
28167600000000.0,16059,2,0,1,1,0,3052.21,0
42150800000000.0,16059,2,0,1,1,0,9439.18,1
27354300000000.0,16059,2,0,1,1,0,3127.32,0
31486100000000.0,16059,2,0,1,1,0,3683.67,0
26244000000000.0,16059,2,0,1,1,0,2697.36,0
36663500000000.0,16059,2,0,1,1,0,3947.63,0
44436100000000.0,16059,2,0,1,1,0,4815.25,0
30861200000000.0,16059,2,0,1,1,0,3103.92,0
39022700000000.0,16059,2,0,1,1,0,2657.07,0
28190400000000.0,16059,2,0,1,1,0,2968.89,0
44408600000000.0,16059,2,0,1,1,0,3976.75,0
25817000000000.0,16059,2,0,1,1,0,2796.25,0
16018800000000.0,16059,2,0,1,1,0,1719.19,0
38849800000000.0,16059,2,0,1,1,0,3815.76,0
26545100000000.0,16059,2,0,1,1,0,2475.76,0
34687700000000.0,16059,2,0,1,1,0,3092.16,0
38857500000000.0,16059,2,0,1,1,0,3993.92,0
37785800000000.0,16059,2,0,1,1,0,4013.35,0
34787100000000.0,16059,2,0,1,1,0,3520.62,0
40627300000000.0,16059,2,0,1,1,0,4391.0,0
39154600000000.0,16059,2,0,1,1,0,5076.98,1
24120900000000.0,16059,2,0,1,1,0,2354.79,0
28682200000000.0,16059,2,0,1,1,0,3794.28,0
44436100000000.0,16059,2,0,1,1,0,4541.43,0
41852900000000.0,16059,2,0,1,1,0,3607.04,0
44436100000000.0,16059,2,0,1,1,0,3763.52,0
38849800000000.0,16059,2,0,1,1,0,2416.94,0
21568300000000.0,16059,2,0,1,1,0,2354.33,0
19406300000000.0,16059,2,0,1,1,0,1995.73,0
29871400000000.0,16059,2,0,1,1,0,2915.32,0
31659000000000.0,16059,2,0,1,1,0,3216.12,0
38967500000000.0,16059,2,0,1,1,0,3579.68,0
37318600000000.0,16059,2,0,1,1,0,3225.29,0
27677300000000.0,16059,2,0,1,1,0,2820.78,0
39153100000000.0,16059,2,0,1,1,0,3382.93,0
29590500000000.0,16059,2,0,1,1,0,2888.86,0
41801600000000.0,16059,2,0,1,1,0,3530.42,0
36310600000000.0,16059,2,0,1,1,0,3398.08,0
27288200000000.0,16059,2,0,1,1,0,3361.16,0
22819900000000.0,16059,2,0,1,1,0,3116.44,0
44436100000000.0,16059,2,0,1,1,0,3731.58,0
42485000000000.0,16059,2,0,1,1,0,4531.34,0
40506400000000.0,16059,2,0,1,1,0,5658.14,1
44436100000000.0,16059,2,0,1,1,0,2519.24,0
26038400000000.0,16059,2,0,1,1,0,3352.52,0
40726200000000.0,16059,2,0,1,1,0,3355.4,0
38849800000000.0,16059,2,0,1,1,0,6951.82,1
22856600000000.0,16059,2,0,1,1,0,2372.23,0
17013800000000.0,16059,2,0,1,1,0,1738.63,0
26422800000000.0,16059,2,0,1,1,0,2151.3,0
44436100000000.0,16059,2,0,1,1,0,3937.53,0
36451500000000.0,16059,2,0,1,1,0,3623.62,0
26407700000000.0,16059,2,0,1,1,0,2655.6,0
23512400000000.0,16059,2,0,1,1,0,2643.44,0
19845400000000.0,16059,2,0,1,1,0,2309.65,0
42182700000000.0,16059,2,0,1,1,0,4214.82,0
26457000000000.0,16059,2,0,1,1,0,1719.91,0
33565600000000.0,16059,2,0,1,1,0,3181.13,0
35532400000000.0,16059,2,0,1,1,0,3986.5,0
35559900000000.0,16059,2,0,1,1,0,3243.32,0
44436100000000.0,16059,2,0,1,1,0,4736.0,0
26687600000000.0,16059,2,0,1,1,0,2593.98,0
42150800000000.0,16059,2,0,1,1,0,2434.49,0
44436100000000.0,16059,2,0,1,1,0,4599.53,0
44436100000000.0,16059,2,0,1,1,0,2541.36,0
27699000000000.0,16059,2,0,1,1,0,3220.14,0
19539800000000.0,16059,2,0,1,1,0,1308.54,0
23263200000000.0,16059,2,0,1,1,0,2557.54,0
43928300000000.0,16059,2,0,1,1,0,2551.37,0
27837800000000.0,16059,2,0,1,1,0,2836.08,0
15860200000000.0,16059,2,0,1,1,0,2066.37,0
34787100000000.0,16059,2,0,1,1,0,2149.17,0
27423400000000.0,16059,2,0,1,1,0,3279.29,0
26407700000000.0,16059,2,0,1,1,0,2777.57,0
30760200000000.0,16059,2,0,1,1,0,3576.35,0
44436100000000.0,16059,2,0,1,1,0,4512.42,0
35821200000000.0,16059,2,0,1,1,0,3644.31,0
43928300000000.0,16059,2,0,1,1,0,4532.7,0
33246800000000.0,16059,2,0,1,1,0,3176.83,0
32906000000000.0,16059,2,0,1,1,0,3667.22,0
38849800000000.0,16059,2,0,1,1,0,2337.4,0
39103800000000.0,16059,2,0,1,1,0,4333.06,0
27677800000000.0,16059,2,0,1,1,0,3082.8,0
21753300000000.0,16059,2,0,1,1,0,2452.59,0
44436100000000.0,16059,2,0,1,1,0,4302.47,0
36564600000000.0,16059,2,0,1,1,0,3203.79,0
30448500000000.0,16059,2,0,1,1,0,3002.85,0
26271400000000.0,16059,2,0,1,1,0,1509.81,0
38170500000000.0,16059,2,0,1,1,0,2190.49,0
32247900000000.0,16059,2,0,1,1,0,3024.61,0
43611700000000.0,16059,2,0,1,1,0,3427.68,0
31563400000000.0,16059,2,0,1,1,0,3643.99,0
29200900000000.0,16059,2,0,1,1,0,2831.4,0
35046100000000.0,16059,2,0,1,1,0,3070.08,0
31740100000000.0,16059,2,0,1,1,0,3055.3,0
40231600000000.0,16059,2,0,1,1,0,3306.59,0
28703900000000.0,16059,2,0,1,1,0,2694.61,0
31510300000000.0,16059,2,0,1,1,0,1855.85,0
27535500000000.0,16059,2,0,1,1,0,1537.11,0
30476000000000.0,16059,2,0,1,1,0,3217.4,0
28003800000000.0,16059,2,0,1,1,0,2407.33,0
32152300000000.0,16059,2,0,1,1,0,2627.84,0
38005600000000.0,16059,2,0,1,1,0,3882.36,0
35579000000000.0,16059,2,0,1,1,0,3827.27,0
31994000000000.0,16059,2,0,1,1,0,3729.53,0
38595900000000.0,16059,2,0,1,1,0,4059.26,0
30723300000000.0,16059,2,0,1,1,0,2542.57,0
40918600000000.0,16059,2,0,1,1,0,2292.26,0
26153800000000.0,16059,2,0,1,1,0,2761.9,0
28002700000000.0,16059,2,0,1,1,0,2306.48,0
33333900000000.0,16059,2,0,1,1,0,3033.72,0
41990300000000.0,16059,2,0,1,1,0,4243.9,0
27590500000000.0,16059,2,0,1,1,0,3063.4,0
32124800000000.0,16059,2,0,1,1,0,1823.46,0
27124400000000.0,16059,2,0,1,1,0,1757.76,0
38849800000000.0,16059,2,0,1,1,0,3410.81,0
37864800000000.0,16059,2,0,1,1,0,3228.59,0
43584200000000.0,16059,2,0,1,1,0,2870.41,0
36564600000000.0,16059,2,0,1,1,0,4109.32,0
44436100000000.0,16059,2,0,1,1,0,4321.74,0
25165300000000.0,16059,2,0,1,1,0,2839.65,0
30614200000000.0,16059,2,0,1,1,0,2023.29,0
31740100000000.0,16059,2,0,1,1,0,2039.04,0
38849800000000.0,16059,2,0,1,1,0,3412.38,0
19244300000000.0,16059,2,0,1,1,0,2216.67,0
32646900000000.0,16059,2,0,1,1,0,3393.19,0
29898900000000.0,16059,2,0,1,1,0,2564.03,0
36310600000000.0,16059,2,0,1,1,0,4087.88,0
44436100000000.0,16059,2,0,1,1,0,4681.72,0
44436100000000.0,16059,2,0,1,1,0,3711.22,0
29431700000000.0,16059,2,0,1,1,0,2466.75,0
44436100000000.0,16059,2,0,1,1,0,4390.15,0
39654500000000.0,16059,2,0,1,1,0,4029.9,0
34373000000000.0,16059,2,0,1,1,0,2676.3,0
32501800000000.0,16059,2,0,1,1,0,3136.89,0
29413300000000.0,16059,2,0,1,1,0,1878.66,0
36310600000000.0,16059,2,0,1,1,0,3763.02,0
44436100000000.0,16059,2,0,1,1,0,4949.59,0
22226300000000.0,16059,2,0,1,1,0,1339.03,0
43117000000000.0,16059,2,0,1,1,0,2464.51,0
42570100000000.0,16059,2,0,1,1,0,4677.4,0
29459200000000.0,16059,2,0,1,1,0,2924.49,0
44436100000000.0,16059,2,0,1,1,0,4725.6,0
44436100000000.0,16059,2,0,1,1,0,4880.01,0
38849800000000.0,16059,2,0,1,1,0,4043.82,0
30668300000000.0,16059,2,0,1,1,0,3875.09,0
44436100000000.0,16059,2,0,1,1,0,4571.02,0
41896900000000.0,16059,2,0,1,1,0,4169.47,0
33771400000000.0,16059,2,0,1,1,0,3066.99,0
32234700000000.0,16059,2,0,1,1,0,3648.58,0
26962800000000.0,16059,2,0,1,1,0,3197.51,0
36310600000000.0,16059,2,0,1,1,0,6582.23,1
31948800000000.0,16059,2,0,1,1,0,3615.0,0
44436100000000.0,16059,2,0,1,1,0,4901.53,0
31486100000000.0,16059,2,0,1,1,0,3773.07,0
44436100000000.0,16059,2,0,1,1,0,3686.8,0
38225500000000.0,16059,2,0,1,1,0,3891.08,0
44436100000000.0,16059,2,0,1,1,0,2688.25,0
23104400000000.0,16059,2,0,1,1,0,2588.58,0
40201900000000.0,16059,2,0,1,1,0,4399.53,0
43694100000000.0,16059,2,0,1,1,0,4692.37,0
26106600000000.0,16059,2,0,1,1,0,2671.93,0
27552800000000.0,16059,2,0,1,1,0,2771.24,0
29679000000000.0,16059,2,0,1,1,0,2489.62,0
35967500000000.0,16059,2,0,1,1,0,3067.89,0
27109000000000.0,16059,2,0,1,1,0,1695.58,0
41275800000000.0,16059,2,0,1,1,0,2341.68,0
40314000000000.0,16059,2,0,1,1,0,3315.12,0
38471600000000.0,16059,2,0,1,1,0,2204.91,0
33771400000000.0,16059,2,0,1,1,0,3143.19,0
44436100000000.0,16059,2,0,1,1,0,2567.35,0
29514600000000.0,16059,2,0,1,1,0,2603.49,0
30085700000000.0,16059,2,0,1,1,0,1708.89,0
28332500000000.0,16059,2,0,1,1,0,1567.69,0
39269700000000.0,16059,2,0,1,1,0,4189.52,0
39242300000000.0,16059,2,0,1,1,0,3177.33,0
44182200000000.0,16059,2,0,1,1,0,4216.91,0
39544600000000.0,16059,2,0,1,1,0,4406.35,0
29321800000000.0,16059,2,0,1,1,0,3048.35,0
14829300000000.0,16059,2,0,1,1,0,1035.6,0
33251500000000.0,16059,2,0,1,1,0,3340.16,0
37675900000000.0,16059,2,0,1,1,0,2151.25,0
42924700000000.0,16059,2,0,1,1,0,3318.31,0
34279300000000.0,16059,2,0,1,1,0,3241.22,0
25666900000000.0,16059,2,0,1,1,0,2705.71,0
33771400000000.0,16059,2,0,1,1,0,3180.83,0
30753100000000.0,16059,2,0,1,1,0,3571.98,0
42539900000000.0,16059,2,0,1,1,0,4220.46,0
44436100000000.0,16059,2,0,1,1,0,4465.09,0
26153800000000.0,16059,2,0,1,1,0,2735.5,0
36609200000000.0,16059,2,0,1,1,0,3812.1,0
41028500000000.0,16059,2,0,1,1,0,2310.53,0
36248500000000.0,16059,2,0,1,1,0,2094.46,0
38582700000000.0,16059,2,0,1,1,0,2215.11,0
44436100000000.0,16059,2,0,1,1,0,2537.47,0
36310600000000.0,16059,2,0,1,1,0,2189.5,0
31235700000000.0,16059,2,0,1,1,0,2910.21,0
43336900000000.0,16059,2,0,1,1,0,3581.78,0
42150800000000.0,16059,2,0,1,1,0,4675.07,0
28584200000000.0,16059,2,0,1,1,0,3708.45,0
28258200000000.0,16059,2,0,1,1,0,3367.89,0
41743000000000.0,16059,2,0,1,1,0,2391.47,0
36564600000000.0,16059,2,0,1,1,0,3649.22,0
43089600000000.0,16059,2,0,1,1,0,3663.3,0
34025400000000.0,16059,2,0,1,1,0,2159.57,0
35504900000000.0,16059,2,0,1,1,0,2723.48,0
30629400000000.0,16059,2,0,1,1,0,2959.07,0
23115100000000.0,16059,2,0,1,1,0,2017.6,0
26656200000000.0,16059,2,0,1,1,0,2497.01,0
44436100000000.0,16059,2,0,1,1,0,4840.4,0
31542400000000.0,16059,2,0,1,1,0,3532.03,0
31232200000000.0,16059,2,0,1,1,0,2038.85,0
38849800000000.0,16059,2,0,1,1,0,4424.13,0
25018000000000.0,16059,2,0,1,1,0,2102.79,0
43928300000000.0,16059,2,0,1,1,0,2511.69,0
44436100000000.0,16059,2,0,1,1,0,3754.6,0
25899900000000.0,16059,2,0,1,1,0,2691.47,0
39923900000000.0,16059,2,0,1,1,0,4389.05,0
26153800000000.0,16059,2,0,1,1,0,2435.03,0
35834700000000.0,16059,2,0,1,1,0,3757.67,0
39493800000000.0,16059,2,0,1,1,0,4028.83,0
43846800000000.0,16059,2,0,1,1,0,4396.77,0
44436100000000.0,16059,2,0,1,1,0,3648.87,0
33570600000000.0,16059,2,0,1,1,0,3025.67,0
36711500000000.0,16059,2,0,1,1,0,2222.33,0
28760400000000.0,16059,2,0,1,1,0,3100.01,0
26171100000000.0,16059,2,0,1,1,0,3147.58,0
35733700000000.0,16059,2,0,1,1,0,3088.01,0
36310600000000.0,16059,2,0,1,1,0,4071.39,0
32042400000000.0,16059,2,0,1,1,0,2601.34,0
18806100000000.0,16059,2,0,1,1,0,2392.98,0
29745000000000.0,16059,2,0,1,1,0,2810.0,0
34158400000000.0,16059,2,0,1,1,0,3589.29,0
26216500000000.0,16059,2,0,1,1,0,2105.78,0
44436100000000.0,16059,2,0,1,1,0,4719.56,0
33878100000000.0,16059,2,0,1,1,0,3101.36,0
44436100000000.0,16059,2,0,1,1,0,3640.06,0
15669900000000.0,16059,2,0,1,1,0,1989.45,0
37978200000000.0,16059,2,0,1,1,0,3921.87,0
27013400000000.0,16059,2,0,1,1,0,2134.48,0
40836100000000.0,16059,2,0,1,1,0,3848.16,0
27361200000000.0,16059,2,0,1,1,0,2221.93,0
21434900000000.0,16059,2,0,1,1,0,1868.1,0
40946100000000.0,16059,2,0,1,1,0,3888.06,0
40373400000000.0,16059,2,0,1,1,0,2360.56,0
29497500000000.0,16059,2,0,1,1,0,3389.52,0
34933600000000.0,16059,2,0,1,1,0,3115.3,0
27335000000000.0,16059,2,0,1,1,0,1849.2,0
44436100000000.0,16059,2,0,1,1,0,3964.27,0
44436100000000.0,16059,2,0,1,1,0,4474.59,0
24853100000000.0,16059,2,0,1,1,0,2434.39,0
29848800000000.0,16059,2,0,1,1,0,2909.74,0
27319200000000.0,16059,2,0,1,1,0,3063.26,0
27423400000000.0,16059,2,0,1,1,0,3235.81,0
44436100000000.0,16059,2,0,1,1,0,4692.19,0
40588800000000.0,16059,2,0,1,1,0,2322.3,0
32207200000000.0,16059,2,0,1,1,0,2483.61,0
43776600000000.0,16059,2,0,1,1,0,2726.86,0
33718700000000.0,16059,2,0,1,1,0,1906.71,0
29708700000000.0,16059,2,0,1,1,0,3006.83,0
33523500000000.0,16059,2,0,1,1,0,3643.37,0
43968900000000.0,16059,2,0,1,1,0,2543.19,0
41896900000000.0,16059,2,0,1,1,0,4645.83,0
35990800000000.0,16059,2,0,1,1,0,3140.5,0
41303300000000.0,16059,2,0,1,1,0,4534.42,0
44436100000000.0,16059,2,0,1,1,0,4632.03,0
32501800000000.0,16059,2,0,1,1,0,3802.51,0
41896900000000.0,16059,2,0,1,1,0,4307.65,0
27755400000000.0,16059,2,0,1,1,0,1524.55,0
20932500000000.0,16059,2,0,1,1,0,1260.57,0
44436100000000.0,16059,2,0,1,1,0,4595.93,0
42404700000000.0,16059,2,0,1,1,0,4933.7,0
33517500000000.0,16059,2,0,1,1,0,4126.6,0
44436100000000.0,16059,2,0,1,1,0,3264.12,0
38849800000000.0,16059,2,0,1,1,0,4263.7,0
22766300000000.0,16059,2,0,1,1,0,2822.14,0
19196800000000.0,16059,2,0,1,1,0,1644.62,0
29486700000000.0,16059,2,0,1,1,0,2597.3,0
29404200000000.0,16059,2,0,1,1,0,2042.11,0
19465700000000.0,16059,2,0,1,1,0,1627.53,0
27630100000000.0,16059,2,0,1,1,0,2470.77,0
42485000000000.0,16059,2,0,1,1,0,4543.96,0
31486100000000.0,16059,2,0,1,1,0,3496.44,0
29431700000000.0,16059,2,0,1,1,0,2941.28,0
36583200000000.0,16059,2,0,1,1,0,3726.34,0
22311100000000.0,16059,2,0,1,1,0,2499.96,0
44436100000000.0,16059,2,0,1,1,0,4413.16,0
30223600000000.0,16059,2,0,1,1,0,3201.1,0
27150800000000.0,16059,2,0,1,1,0,2540.74,0
25803800000000.0,16059,2,0,1,1,0,2788.62,0
35547900000000.0,16059,2,0,1,1,0,3537.3,0
38225500000000.0,16059,2,0,1,1,0,3611.96,0
26189000000000.0,16059,2,0,1,1,0,2176.66,0
18554300000000.0,16059,2,0,1,1,0,2303.07,0
44436100000000.0,16059,2,0,1,1,0,3630.21,0
44436100000000.0,16059,2,0,1,1,0,3695.52,0
18918900000000.0,16059,2,0,1,1,0,2298.9,0
44436100000000.0,16059,2,0,1,1,0,4476.45,0
38139900000000.0,16059,2,0,1,1,0,4024.28,0
28030200000000.0,16059,2,0,1,1,0,2258.71,0
25282100000000.0,16059,2,0,1,1,0,2530.69,0
26855800000000.0,16059,2,0,1,1,0,2115.05,0
22662200000000.0,16059,2,0,1,1,0,3209.0,0
29461100000000.0,16059,2,0,1,1,0,3362.81,0
44436100000000.0,16059,2,0,1,1,0,3970.22,0
44436100000000.0,16059,2,0,1,1,0,4413.36,0
30978300000000.0,16059,2,0,1,1,0,3574.25,0
37647600000000.0,16059,2,0,1,1,0,3255.91,0
42430000000000.0,16059,2,0,1,1,0,3906.57,0
43776600000000.0,16059,2,0,1,1,0,4644.51,0
25529100000000.0,16059,2,0,1,1,0,2738.83,0
21333700000000.0,16059,2,0,1,1,0,1437.79,0
44436100000000.0,16059,2,0,1,1,0,4557.5,0
44436100000000.0,16059,2,0,1,1,0,3426.56,0
33771400000000.0,16059,2,0,1,1,0,4304.54,0
44436100000000.0,16059,2,0,1,1,0,4158.14,0
30860700000000.0,16059,2,0,1,1,0,3161.35,0
28193300000000.0,16059,2,0,1,1,0,2477.79,0
44436100000000.0,16059,2,0,1,1,0,3568.39,0
40627300000000.0,16059,2,0,1,1,0,3468.22,0
21249600000000.0,16059,2,0,1,1,0,2298.9,0
19783500000000.0,16059,2,0,1,1,0,1856.45,0
17640300000000.0,16059,2,0,1,1,0,1756.23,0
27423400000000.0,16059,2,0,1,1,0,3237.13,0
17903800000000.0,16059,2,0,1,1,0,2336.7,0
27964700000000.0,16059,2,0,1,1,0,2597.11,0
28963000000000.0,16059,2,0,1,1,0,2797.7,0
33517500000000.0,16059,2,0,1,1,0,3890.19,0
33263600000000.0,16059,2,0,1,1,0,4242.36,0
40198600000000.0,16059,2,0,1,1,0,2374.55,0
22683300000000.0,16059,2,0,1,1,0,1335.71,0
18431800000000.0,16059,2,0,1,1,0,2203.54,0
29624100000000.0,16059,2,0,1,1,0,2999.78,0
30929800000000.0,16059,2,0,1,1,0,2876.07,0
34861100000000.0,16059,2,0,1,1,0,3725.14,0
19530400000000.0,16059,2,0,1,1,0,1247.9,0
33942400000000.0,16059,2,0,1,1,0,2863.87,0
23325500000000.0,16059,2,0,1,1,0,1872.35,0
42732300000000.0,16059,2,0,1,1,0,3544.52,0
29411000000000.0,16059,2,0,1,1,0,2587.67,0
27837800000000.0,16059,2,0,1,1,0,3009.95,0
36564600000000.0,16059,2,0,1,1,0,3718.44,0
39103800000000.0,16059,2,0,1,1,0,2355.95,0
34513100000000.0,16059,2,0,1,1,0,2032.54,0
44436100000000.0,16059,2,0,1,1,0,2586.64,0
37641200000000.0,16059,2,0,1,1,0,2237.55,0
42404700000000.0,16059,2,0,1,1,0,3513.88,0
31994000000000.0,16059,2,0,1,1,0,2050.47,0
40286500000000.0,16059,2,0,1,1,0,4236.17,0
32501800000000.0,16059,2,0,1,1,0,3739.25,0
24743800000000.0,16059,2,0,1,1,0,2581.69,0
44182200000000.0,16059,2,0,1,1,0,4312.39,0
21306100000000.0,16059,2,0,1,1,0,2465.57,0
42150800000000.0,16059,2,0,1,1,0,3551.12,0
